1556;"Saint Agnes Hospital";"900 Caton Ave";"Baltimore";"MD"
1557;"University of Maryland Saint Joseph Medical Center";"7601 Osler Dr";"Towson";"MD"
1558;"Sinai Hospital of Baltimore";"2401 W Belvedere Ave";"Baltimore";"MD"
1559;"Harbor Hospital";"3001 S Hanover St";"Baltimore";"MD"
1560;"Union Memorial Hospital";"201 E University Pkwy";"Baltimore";"MD"
1561;"Chester River Hospital Center";"100 Brown St";"Chestertown";"MD"
1562;"The Memorial Hospital at Easton";"219 S Washington St";"Easton";"MD"
1563;"Union Hospital";"106 Bow St";"Elkton";"MD"
1564;"Upper Chesapeake Medical Center";"500 Upper Chesapeake Dr";"Bel Air";"MD"
1565;"Baltimore Washington Medical Center";"301 Hospital Dr";"Glen Burnie";"MD"
1567;"Harford Memorial Hospital";"501 S Union Ave";"Havre DE Grace";"MD"
1568;"Civista Medical Center";"5 Garrett Ave";"LA Plata";"MD"
1569;"Medstar Saint Mary's Hospital";"25500 Pt Lkout Rd";"Leonardtown";"MD"
1570;"Calvert Memorial Hospital";"100 Hospital Rd";"Prince Frederick";"MD"
1571;"Northwest Hospital";"5401 Old Court Rd";"Randallstown";"MD"
1572;"Peninsula Regional Medical Center";"100 E Carroll St";"Salisbury";"MD"
1573;"Carroll Hospital Center";"200 Memorial Ave";"Westminster";"MD"
1575;"University of Maryland Medical Center";"22 S Greene St";"Baltimore";"MD"
1576;"Suburban Hospital";"8600 Old Georgetown Rd";"Bethesda";"MD"
1577;"Medstar Southern Maryland Hospital";"7503 Surratts Rd";"Clinton";"MD"
1578;"Howard County General Hospital";"5755 Cedar Ln";"Columbia";"MD"
1579;"Frederick Memorial Hospital";"400 W 7th St";"Frederick";"MD"
1580;"Prince George's Hospital Center";"3001 Hospital Dr";"Cheverly";"MD"
1581;"Doctors Community Hospital";"8118 Good Luck Rd";"Lanham";"MD"
1582;"Medstar Montgomery General Hospital";"18101 Prince Philip Dr";"Olney";"MD"
1583;"Shady Grove Adventist Hospital";"9901 Medical Center Dr";"Rockville";"MD"
1584;"Holy Cross Hospital";"1500 Forest Glen Rd";"Silver Spring";"MD"
1585;"Washington Adventist Hospital";"7600 Carroll Ave";"Takoma Park";"MD"
1586;"Laurel Regional Hospital";"7300 van Dusen Rd";"Laurel";"MD"
1587;"Fort Washington Medical Center";"11711 Livingston Rd";"Fort Washington";"MD"
1588;"Valdese Hospital";"720 Malcolm Blvd";"Valdese";"NC"
1589;"Lake Norman Regional Medical Center";"171 Fairview Rd";"Mooresville";"NC"
1590;"Presbyterian Hospital Matthews";"1500 Matthews Township Pkwy";"Matthews";"NC"
1591;"Stanly Regional Medical Center";"301 Yadkin St";"Albemarle";"NC"
1592;"Randolph Hospital";"364 White Oak St";"Asheboro";"NC"
1593;"Carolinas Medical Center";"1000 Blythe Blvd";"Charlotte";"NC"
1594;"Carolinas Medical Center - Mercy";"2001 Vail Ave";"Charlotte";"NC"
1595;"Presbyterian Hospital";"200 Hawthorne Ln";"Charlotte";"NC"
1596;"Carolinas Medical Center - University";"8800 N Tryon St";"Charlotte";"NC"
1597;"Carolinas Medical Center - Northeast";"920 Church St N";"Concord";"NC"
1598;"Gaston Memorial Hospital";"2525 Court Dr";"Gastonia";"NC"
1599;"Kings Mountain Hospital";"706 W King St";"Kings Mountain";"NC"
1600;"Carolinas Medical Center - Lincoln";"433 McAlister Rd";"Lincolnton";"NC"
1601;"Carolinas Medical Center - Union";"600 Hospital Dr";"Monroe";"NC"
1602;"Grace Hospital";"2201 S Sterling St";"Morganton";"NC"
1603;"Rowan Regional Medical Center";"612 Mocksville Ave";"Salisbury";"NC"
1604;"Cleveland Regional Medical Center";"201 E Grover St";"Shelby";"NC"
1605;"Davis Regional Medical Center";"218 Old Mocksville Rd";"Statesville";"NC"
1606;"Iredell Memorial Hospital";"557 Brookdale Dr";"Statesville";"NC"
1607;"Firsthealth Montgomery Memorial Hospital";"520 Allen St";"Troy";"NC"
1608;"Anson Community Hospital";"500 Morven Rd";"Wadesboro";"NC"
1609;"Carolinas Medical Center - Pineville";"10628 Park Rd";"Charlotte";"NC"
1610;"Presbyterian Hospital Huntersville";"10030 Gilead Rd";"Huntersville";"NC"
1611;"University of North Carolina Hospitals";"101 Manning Dr";"Chapel Hill";"NC"
1612;"Betsy Johnson Regional Hospital";"800 Tilghman Dr";"Dunn";"NC"
1613;"Duke University Hospital";"2301 Erwin Rd";"Durham";"NC"
1614;"Durham Regional Hospital";"3643 N Roxboro St";"Durham";"NC"
1615;"Maria Parham Medical Center";"566 Ruin Creek Rd";"Henderson";"NC"
1616;"Franklin Regional Medical Center";"100 Hospital Dr";"Louisburg";"NC"
1617;"Granville Medical Center";"1010 College St";"Oxford";"NC"
1618;"Wakemed Cary Hospital";"1900 Kildaire Farm Rd";"Cary";"NC"
1619;"Wakemed Raleigh Campus";"3000 New Bern Ave";"Raleigh";"NC"
1620;"Rex Hospital";"4420 Lake Boone Trl";"Raleigh";"NC"
1621;"Nash General Hospital";"2460 Curtis Ellis Dr";"Rocky Mount";"NC"
1622;"Chatham Hospital";"475 Progress Blvd";"Siler City";"NC"
1623;"Johnston Medical Center - Smithfield";"509 Bright Leaf Blvd";"Smithfield";"NC"
1624;"Duke Raleigh Hospital";"3400 Wake Forest Rd";"Raleigh";"NC"
1626;"Athol Memorial Hospital";"2033 Main St";"Athol";"MA"
1627;"Nashoba Valley Medical Center";"200 Groton Rd";"Ayer";"MA"
1628;"Beverly Hospital";"85 Herrick St";"Beverly";"MA"
1629;"Boston Medical Center";"1 Boston Medical Ctr Pl";"Boston";"MA"
1630;"Dana-Farber Cancer Institute";"450 Brookline Ave";"Boston";"MA"
1631;"Carney Hospital";"2100 Dorchester Ave";"Dorchester Center";"MA"
1632;"Boston Children's Hospital";"300 Longwood Ave";"Boston";"MA"
1633;"Faulkner Hospital";"1153 Centre St";"Boston";"MA"
1634;"Massachusetts Eye And Ear Infirmary";"243 Charles St";"Boston";"MA"
1635;"Massachusetts General Hospital";"55 Fruit St";"Boston";"MA"
1636;"New England Baptist Hospital";"125 Parker Hill Ave";"Roxbury Crossing";"MA"
1638;"Signature Healthcare Brockton Hospital";"680 Centre St";"Brockton";"MA"
1639;"Good Samaritan Medical Center";"235 N Pearl St";"Brockton";"MA"
1640;"Lahey Hospital And Medical Center";"41 Mall Rd";"Burlington";"MA"
1641;"The Cambridge Hospital";"1493 Cambridge St";"Cambridge";"MA"
1642;"Mount Auburn Hospital";"330 Mount Auburn St";"Cambridge";"MA"
1643;"Clinton Hospital";"201 Highland St";"Clinton";"MA"
1644;"Emerson Hospital";"133 Old Rd";"Concord";"MA"
1645;"Whidden Memorial Hospital";"103 Garland St";"Everett";"MA"
1646;"Saint Anne's Hospital";"795 Middle St";"Fall River";"MA"
1647;"Saint Luke's Hospital";"101 Page St";"New Bedford";"MA"
1648;"Falmouth Hospital";"100 Ter Heun Dr";"Falmouth";"MA"
1649;"Healthalliance Hospital - Leominster Campus";"60 Hospital Rd";"Leominster";"MA"
1650;"Healthalliance Hospital - Burbank Campus";"275 Nichols Rd";"Fitchburg";"MA"
1651;"Metrowest Medical Center - Leonard Morse Hospital";"67 Union St";"Natick";"MA"
1653;"Heywood Hospital";"242 Green St";"Gardner";"MA"
1654;"Addison Gilbert Hospital";"298 Washington St";"Gloucester";"MA"
1655;"Fairview Hospital";"29 Lewis Ave";"Great Barrington";"MA"
1656;"Baystate Franklin Medical Center";"164 High St";"Greenfield";"MA"
1657;"Merrimack Valley Hospital";"140 Lincoln Ave";"Haverhill";"MA"
1658;"Cape Cod Hospital";"27 Park St";"Hyannis";"MA"
1659;"Lawrence General Hospital";"1 General St";"Lawrence";"MA"
1660;"Lowell General Hospital - Main Campus";"295 Varnum Ave";"Lowell";"MA"
1661;"Lowell General Hospital - Saints Campus";"1 Hospital Dr";"Lowell";"MA"
1662;"Nsmc Union Hospital";"500 Lynnfield St";"Lynn";"MA"
1663;"Marlborough Hospital";"157 Union St";"Marlborough";"MA"
1664;"Lawrence Memorial Hospital";"170 Governors Ave";"Medford";"MA"
1666;"Holy Family Hospital";"70 East St";"Methuen";"MA"
1667;"Milford Regional Medical Center";"14 Prospect St";"Milford";"MA"
1668;"Beth Israel Deaconess Hospital - Milton";"199 Reedsdale Rd";"Milton";"MA"
1669;"Beth Israel Deaconess Hospital - Needham";"148 Chestnut St";"Needham";"MA"
1671;"Anna Jaques Hospital";"25 Highland Ave";"Newburyport";"MA"
1672;"Newton-Wellesley Hospital";"2014 Washington St";"Newton";"MA"
1673;"Cooley Dickinson Hospital";"30 Locust St";"Northampton";"MA"
1674;"Norwood Hospital";"800 Washington St";"Norwood";"MA"
1675;"Martha's Vineyard Hospital";"One Hosp Rd";"Oak Bluffs";"MA"
1676;"Wing Memorial Hospital";"40 Wright St";"Palmer";"MA"
1677;"Berkshire Medical Center";"725 North St";"Pittsfield";"MA"
1678;"Jordan Hospital";"275 Sandwich St";"Plymouth";"MA"
1679;"Quincy Medical Center";"114 Whitwell St";"Quincy";"MA"
1682;"Somerville Hospital";"230 Highland Ave";"Somerville";"MA"
1683;"Harrington Memorial Hospital";"100 South St";"Southbridge";"MA"
1684;"South Shore Hospital";"55 Fogg Rd At RR 18";"South Weymouth";"MA"
1685;"Mercy Medical Center";"271 Carew St";"Springfield";"MA"
1686;"Baystate Medical Center";"759 Chestnut St";"Springfield";"MA"
1687;"Morton Hospital";"88 Washington St";"Taunton";"MA"
1688;"Baystate Mary Lane Hospital";"85 South St";"Ware";"MA"
1689;"Tobey Hospital";"43 High St";"Wareham";"MA"
1691;"Noble Hospital";"115 W Silver St";"Westfield";"MA"
1692;"Winchester Hospital";"41 Highland Ave";"Winchester";"MA"
1694;"Saint Vincent Hospital";"123 Summer St";"Worcester";"MA"
1698;"Wentworth-Douglass Hospital";"789 Central Ave";"Dover";"NH"
1699;"Androscoggin Valley Hospital";"59 Page Hill Rd";"Berlin";"NH"
1700;"Valley Regional Hospital";"243 Elm St";"Claremont";"NH"
1701;"Parkland Medical Center";"1 Parkland Dr";"Derry";"NH"
1702;"Exeter Hospital";"5 Alumni Dr";"Exeter";"NH"
1703;"Franklin Regional Hospital";"15 Aiken Ave";"Franklin";"NH"
1704;"Dartmouth-Hitchcock Medical Center";"1 Medical Center Dr";"Lebanon";"NH"
1705;"Cheshire Medical Center";"580 Court St";"Keene";"NH"
1706;"Lakes Region General Hospital";"80 Highland St";"Laconia";"NH"
1707;"Catholic Medical Center";"100 McGregor St";"Manchester";"NH"
1708;"Elliot Hospital";"1 Elliot Way";"Manchester";"NH"
1709;"Southern New Hampshire Medical Center";"8 Prospect St";"Nashua";"NH"
1710;"Saint Joseph Hospital";"172 Kinsley St";"Nashua";"NH"
1711;"The Memorial Hospital";"3073 White Mountain Hwy";"North Conway";"NH"
1712;"Monadnock Community Hospital";"452 Old Street Rd";"Peterborough";"NH"
1713;"Portsmouth Regional Hospital";"333 Borthwick Ave";"Portsmouth";"NH"
1714;"Frisbie Memorial Hospital";"11 Whitehall Rd";"Rochester";"NH"
1715;"Huggins Hospital";"240 S Main St";"Wolfeboro";"NH"
1716;"Cottage Hospital";"90 Swiftwater Rd";"Woodsville";"NH"
1717;"Concord Hospital";"250 Pleasant St";"Concord";"NH"
1718;"Virtua West Jersey Hospital Voorhees";"100 Bowman Dr";"Voorhees";"NJ"
1722;"Deborah Heart And Lung Center";"200 Trenton Rd";"Browns Mills";"NJ"
1723;"Cooper University Hospital";"1 Cooper Plz";"Camden";"NJ"
1724;"Our Lady of Lourdes Medical Center";"1600 Haddon Ave";"Camden";"NJ"
1726;"Inspira Medical Center Elmer";"501 Front St";"Elmer";"NJ"
1728;"Lourdes Medical Center of Burlington County";"218 Sunset Rd";"Willingboro";"NJ"
1729;"Virtua West Jersey Hospital Marlton";"90 Brick Rd";"Marlton";"NJ"
1730;"Virtua Memorial Hospital Burlington County";"175 Madison Ave";"Mount Holly";"NJ"
1731;"University Medical Center of Princeton at Plainsboro";"1 Plainsboro Rd";"Plainsboro";"NJ"
1732;"The Memorial Hospital of Salem County";"310 Woodstown Rd";"Salem";"NJ"
1733;"Shore Medical Center";"100 Medical Ctr Way";"Somers Point";"NJ"
1734;"Kennedy Memorial Hospitals-University Medical Center - Stratford";"18 E Laurel Rd";"Stratford";"NJ"
1735;"Kennedy Memorial Hospitals-University Medical Center - Washington Township";"435 Hurffville Cross Keys Rd";"Turnersville";"NJ"
1737;"Capital Health Medical Center - Hopewell";"One Capital Way";"Pennington";"NJ"
1738;"Saint Francis Medical Center";"601 Hamilton Ave";"Trenton";"NJ"
1739;"Robert Wood Johnson University Hospital Hamilton";"1881 Whitehorse Hamilton Sq Rd";"Hamilton";"NJ"
1740;"Capital Health Regional Medical Center";"750 Brunswick Ave";"Trenton";"NJ"
1741;"Inspira Medical Center Vineland";"1505 W Sherman Ave";"Vineland";"NJ"
1742;"Inspira Medical Center Woodbury";"509 N Broad St";"Woodbury";"NJ"
1743;"Auburn Community Hospital";"17 Lansing St";"Auburn";"NY"
1744;"IRA Davenport Memorial Hospital";"7571 State Route 54";"Bath";"NY"
1745;"Lourdes Hospital";"169 Riverside Dr";"Binghamton";"NY"
1746;"Lakeside Memorial Hospital";"156 West Ave";"Brockport";"NY"
1747;"F.F. Thompson Hospital";"350 Parrish St";"Canandaigua";"NY"
1748;"Corning Hospital";"176 Denison Pkwy E";"Corning";"NY"
1749;"Cortland Regional Medical Center";"134 Homer Ave";"Cortland";"NY"
1750;"Nicholas H. Noyes Memorial Hospital";"111 Clara Barton St";"Dansville";"NY"
1751;"Arnot Ogden Medical Center";"600 Roe Ave";"Elmira";"NY"
1752;"Saint Joseph's Hospital";"555 Saint Josephs Blvd";"Elmira";"NY"
1754;"Saint James Mercy Hospital";"411 Canisteo St";"Hornell";"NY"
1755;"Schuyler Hospital";"220 Steuben St";"Montour Falls";"NY"
1756;"Newark-Wayne Community Hospital";"1200 Driving Park Ave";"Newark";"NY"
1757;"Uhs Chenango Memorial Hospital";"179 N Broad St";"Norwich";"NY"
1758;"Oneida Healthcare Center";"321 Genesee St";"Oneida";"NY"
1759;"Oswego Hospital";"110 W 6th St";"Oswego";"NY"
1760;"Highland Hospital";"1000 South Ave";"Rochester";"NY"
1761;"Unity Hospital";"1555 Long Pond Rd";"Rochester";"NY"
1762;"Rochester General Hospital";"1425 Portland Ave";"Rochester";"NY"
1763;"Strong Memorial Hospital";"601 Elmwood Ave";"Rochester";"NY"
1764;"Upstate University Hospital - Community Campus";"4900 Broad Rd";"Syracuse";"NY"
1765;"Saint Joseph's Hospital Health Center";"301 Prospect Ave";"Syracuse";"NY"
1766;"Upstate University Hospital";"1 Childrens Cir";"Syracuse";"NY"
1767;"Crouse Hospital";"736 Irving Ave";"Syracuse";"NY"
1768;"Delaware Valley Hospital";"1 Titus Pl";"Walton";"NY"
1769;"Uhs Wilson Medical Center";"33-57 Harrison St";"Johnson City";"NY"
1770;"Binghamton General Hospital";"10-42 Mitchell Ave";"Binghamton";"NY"
1771;"Robert Packer Hospital";"1 Guthrie Sq";"Sayre";"PA"
1773;"Mercy Philadelphia Hospital";"501 S 54th St";"Philadelphia";"PA"
1776;"Abington Memorial Hospital";"1200 Old York Rd";"Abington";"PA"
1777;"Sacred Heart Hospital";"421 Chew St";"Allentown";"PA"
1778;"Saint Luke's Hospital - Bethlehem Campus";"801 Ostrum St";"Bethlehem";"PA"
1779;"Bryn Mawr Hospital";"130 S Bryn Mawr Ave";"Bryn Mawr";"PA"
1781;"Brandywine Hospital";"201 Reeceville Rd";"Coatesville";"PA"
1782;"Mercy Fitzgerald Hospital";"1500 Lansdowne Ave";"Darby";"PA"
1783;"Doylestown Hospital";"595 W State St";"Doylestown";"PA"
1784;"Delaware County Memorial Hospital";"501 N Lansdowne Ave";"Drexel Hill";"PA"
1785;"Easton Hospital";"250 S 21st St";"Easton";"PA"
1786;"Saint Mary Medical Center";"1201 Langhorne Newtown Rd";"Langhorne";"PA"
1787;"Lansdale Hospital";"100 Medical Campus Dr";"Lansdale";"PA"
1788;"Holy Redeemer Hospital and Medical Center";"1648 Huntingdon Pike";"Meadowbrook";"PA"
1789;"Riddle Memorial Hospital";"1068 W Baltimore Pike";"Media";"PA"
1791;"Mercy Suburban Hospital";"2701 Dekalb Pike";"East Norriton";"PA"
1792;"Fox Chase Cancer Center";"333 Cottman Ave";"Philadelphia";"PA"
1793;"Chestnut Hill Hospital";"8835 Germantown Ave";"Philadelphia";"PA"
1794;"The Children's Hospital of Philadelphia";"Thirty-Fourth St & Civic Ctr Blvd";"Philadelphia";"PA"
1795;"Aria Health - Frankford Campus";"4900 Frankford Ave";"Philadelphia";"PA"
1799;"Hahnemann University Hospital";"230 N Broad St";"Philadelphia";"PA"
1800;"Hospital of the University of Pennsylvania";"3400 Spruce St";"Philadelphia";"PA"
1801;"Jeanes Hospital";"7600 Central Ave";"Philadelphia";"PA"
1802;"Thomas Jefferson University Hospital";"111 S 11th St";"Philadelphia";"PA"
1803;"Lankenau Hospital";"100 E Lancaster Ave";"Wynnewood";"PA"
1804;"Roxborough Memorial Hospital";"5800 Ridge Ave";"Philadelphia";"PA"
1805;"Methodist Hospital";"2301 S Broad St";"Philadelphia";"PA"
1807;"Pennsylvania Hospital";"800 Spruce St";"Philadelphia";"PA"
1808;"Penn Presbyterian Medical Center";"51 N 39th St";"Philadelphia";"PA"
1809;"Saint Christopher's Hospital for Children";"3601 A St";"Philadelphia";"PA"
1810;"Saint Joseph's Hospital";"16th St & Girard Ave";"Philadelphia";"PA"
1811;"Temple University Hospital";"3401 N Broad St";"Philadelphia";"PA"
1812;"Wills Eye Insitute";"840 Walnut St";"Philadelphia";"PA"
1813;"Phoenixville Hospital";"140 Nutt Rd";"Phoenixville";"PA"
1814;"Pottstown Memorial Medical Center";"1600 E High St";"Pottstown";"PA"
1815;"Saint Luke's Hospital - Quakertown Campus";"1021 Park Ave";"Quakertown";"PA"
1816;"Taylor Hospital";"175 E Chester Pike";"Ridley Park";"PA"
1817;"Grand View Hospital";"700 Lawn Ave";"Sellersville";"PA"
1818;"The Chester County Hospital";"701 E Marshall St";"West Chester";"PA"
1819;"Paoli Hospital";"255 W Lancaster Ave";"Paoli";"PA"
1820;"Jennersville Regional Hospital";"1015 W Baltimore Pike";"West Grove";"PA"
1821;"Saint Luke's Hospital - Allentown Campus";"1736 Hamilton St";"Allentown";"PA"
1822;"Aria Health - Bucks County Campus";"380 Oxford Valley Rd";"Langhorne";"PA"
1823;"Einstein Medical Center Philadelphia";"5501 Old York Rd";"Philadelphia";"PA"
1825;"Springfield Hospital";"190 W Sproul Rd";"Springfield";"PA"
1827;"Nazareth Hospital";"2601 Holme Ave";"Philadelphia";"PA"
1834;"Heritage Valley Beaver";"1000 Dutch Ridge Rd";"Beaver";"PA"
1836;"Butler Memorial Hospital";"1 Hospital Way";"Butler";"PA"
1837;"Canonsburg General Hospital";"100 Medical Blvd";"Canonsburg";"PA"
1838;"Monongahela Valley Hospital";"1163 Country Club Rd";"Monongahela";"PA"
1839;"Excela Westmoreland Hospital";"532 W Pittsburgh St";"Greensburg";"PA"
1845;"Armstrong County Memorial Hospital";"1 Nolte Dr";"Kittanning";"PA"
1846;"Excela Latrobe Hospital";"1 Mellon Way";"Latrobe";"PA"
1847;"Ohio Valley General Hospital";"25 Heckel Rd";"Mc Kees Rocks";"PA"
1848;"Meyersdale Medical Center";"200 Hospital Dr";"Meyersdale";"PA"
1849;"Frick Hospital";"508 S Church St";"Mount Pleasant";"PA"
1850;"Jameson Hospital - North Campus";"1211 Wilmington Ave";"New Castle";"PA"
1852;"University of Pittsburgh Medical Center - Mercy";"1400 Locust St";"Pittsburgh";"PA"
1853;"The Western Pennsylvania Hospital - Forbes Regional Campus";"2570 Haymaker Rd";"Monroeville";"PA"
1854;"Saint Clair Hospital";"1000 Bower Hill Rd";"Pittsburgh";"PA"
1855;"The Western Pennsylvania Hospital";"4800 Friendship Ave";"Pittsburgh";"PA"
1856;"Heritage Valley Sewickley";"720 Blackburn Rd";"Sewickley";"PA"
1857;"Somerset Hospital";"225 S Center Ave";"Somerset";"PA"
1858;"Conemaugh Miners Medical Center";"290 Haida Ave";"Hastings";"PA"
1859;"Allegheny Valley Hospital";"1301 Carlisle St";"Natrona Heights";"PA"
1860;"Tyrone Hospital";"187 Hospital Dr";"Tyrone";"PA"
1861;"Uniontown Hospital";"500 W Berkeley St";"Uniontown";"PA"
1862;"Southwest Regional Medical Center";"350 Bonar Ave";"Waynesburg";"PA"
1863;"Windber Medical Center";"600 Somerset Ave";"Windber";"PA"
1864;"Clarion Hospital";"1 Hospital Dr";"Clarion";"PA"
1865;"Highlands Hospital";"401 E Murphy Ave";"Connellsville";"PA"
1866;"Weirton Medical Center";"601 Colliers Way";"Weirton";"WV"
1869;"Holy Spirit Hospital";"503 N 21st St";"Camp Hill";"PA"
1870;"Carlisle Regional Medical Center";"361 Alexander Spring Rd";"Carlisle";"PA"
1871;"Chambersburg Hospital";"112 N 7th St";"Chambersburg";"PA"
1872;"Saint Luke's Hospital - Miners Campus";"360 W Ruddle St";"Coaldale";"PA"
1873;"Penn State Milton S. Hershey Medical Center";"500 University Dr";"Hershey";"PA"
1874;"Ephrata Community Hospital";"169 Martin Ave";"Ephrata";"PA"
1875;"Community General Osteopathic Hospital";"4300 Londonderry Rd";"Harrisburg";"PA"
1878;"Lancaster Regional Medical Center";"250 College Ave";"Lancaster";"PA"
1879;"The Good Samaritan Hospital";"Fourth & Walnut Sts";"Lebanon";"PA"
1880;"Fulton County Medical Center";"214 Peach Orchard Rd";"Mc Connellsburg";"PA"
1882;"Schuylkill Medical Center - East Norwegian Street";"700 E Norwegian St";"Pottsville";"PA"
1883;"Schuylkill Medical Center - South Jackson Street";"420 S Jackson St";"Pottsville";"PA"
1884;"Waynesboro Hospital";"501 E Main St";"Waynesboro";"PA"
1885;"Memorial Hospital";"325 S Belmont St";"York";"PA"
1886;"Heart of Lancaster Regional Medical Center";"1500 Hghlds Dr";"Lititz";"PA"
1888;"Pocono Medical Center";"206 E Brown St";"East Stroudsburg";"PA"
1889;"Gnaden Huetten Memorial Hospital";"211 N 12th St";"Lehighton";"PA"
1890;"Palmerton Hospital";"135 Lafayette Ave";"Palmerton";"PA"
